CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,dpto_y_muni_contratista,MUNICIPALITY,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
16-1-161704-6031248,SAN ANDRES PROVIDENCIA Y SANTA CATALINA  GOBERNACION,SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION Y MEJORAMIENTO DE LA CALLE 16; VIA DE ACCESO HACIA LA ZONA INDUSTRIAL EN SAN ANDRES ISLA,8575372075.0,8567100384.0,0.0,8567100384.0,2016.0,2016-10-24,2017-01-18,360.0,2018-01-18,6031248,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-161704'},No Definido,80425929,"San Andrés, Providencia y Santa Catalina",San Andrés,12437.899609111544,12425.902174906267,0.0,12425.902174906267,0.0,360.0,34.516394930295185,23797501.066666666,-0.09645868339770576,-0.09645868339771134,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,OTRA,Vias secundarias hasta 2020,4
19-21-9498-8654025,ANTIOQUIA  ALCALDIA MUNICIPIO DE YALI,ANTIOQUIA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO RIGIDO EN VIAS URBANAS; EN LA CALLE 21; SECTOR GUAYABITO DEL MUNICIPIO DE YALI; ANTIOQUIA,757738475.0,757595142.0,0.0,757595142.0,2019.0,2019-05-23,2019-06-27,120.0,2019-11-27,8654025,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9498'},800097180-6,900336649,Antioquia,Yalí,915.0148952562201,914.841812016674,0.0,914.841812016674,40.0,160.0,7.623681766805617,6313292.85,-0.018915893112065513,-0.018915893112066137,0.0,0.0,0.3333333333333333,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
16-1-159193-6417580,VALLE DEL CAUCA  ALCALDIA MUNICIPIO DE LA PRADERA,VALLE DEL CAUCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS URBANAS DEL MUNICIPIO DE PRADERA VALLE,331291085.0,328157096.0,0.0,328157096.0,2016.0,2016-07-01,2016-08-01,120.0,2016-11-29,6417580,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-159193'},891380115,16243259,Valle del Cauca,Pradera,480.5115417249857,475.96593831359553,0.0,475.96593831359553,0.0,120.0,3.966382819279963,2734642.466666667,-0.9459925551573514,-0.9459925551573476,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,1
14-1-121765-2838437,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA  VIA ALTERNA AL PUERTO DE SANTA MARTA; SECTOR MAMATOCO; TERMINAL MARITIMO; TRAMO (9007A); EN EL DEPARTAMENTO DEL MAGDALENA,3594062850.0,2974333224.0,0.0,2974333224.0,2014.0,2014-10-02,2014-10-24,90.0,2015-03-24,2838437,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121765'},800215807,8300702419,Bogotá D.C.,Bogot DC,5834.517613636363,4828.463025974026,0.0,4828.463025974026,70.0,160.0,53.649589177489176,33048146.933333334,-17.243149378982057,-17.24314937898206,0.0,0.0,0.7777777777777778,OTHER,OTRA,Vias secundarias hasta 2020,4
13-1-109232-3311510,NORTE DE SANTANDER  ALCALDIA MUNICIPIO DE TEORAMA,NORTE DE SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIA MIRACOTES ¿ JABONERA  MUNICIPIO DE TEORAMA DEPARTAMENTO NORTE DE SANTANDER,900000000.0,899725891.0,0.0,899725891.0,2014.0,2014-02-05,2014-05-20,120.0,2014-10-20,3311510,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109232'},800019709-9,13376982 de Convencin,Norte De Santander,Teorama,1461.0389610389611,1460.5939788961039,0.0,1460.5939788961039,30.0,150.0,12.171616490800865,7497715.758333334,-0.030456555555564285,-0.030456555555555556,0.0,0.0,0.25,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
14-1-120084-2624144,VALLE DEL CAUCA  ALCALDIA MUNICIPIO DE CARTAGO,VALLE DEL CAUCA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA CARTAGO ¿ EL GUANABANO ¿ GUAYABITO CAUCA EN EL MUNICIPIO DE CARTAGO; VALLE DEL CAUCA.,450000000.0,449974603.0,0.0,449974603.0,2014.0,2014-07-25,2014-08-01,150.0,2015-01-01,2624144,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120084'},891900493,9007529764,Valle del Cauca,Cartago,730.5194805194806,730.4782516233767,0.0,730.4782516233767,0.0,150.0,4.869855010822511,2999830.6866666665,-0.0056437777777805925,-0.005643777777777778,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,2
14-1-118553-2487801,ANTIOQUIA  PARQUE MANANTIALES SAS EN LIQUIDACION  ENVIGADO,ANTIOQUIA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE LA VIA DE ACCESO LOTE F DEL PROYECTO PARQUE MANANTIALES,99528078.0,99528078.0,0.0,99528078.0,2014.0,2014-05-12,2014-06-03,30.0,2014-07-03,2487801,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118553'},900456182,8909063880,Antioquia,Envigado,161.5715551948052,161.5715551948052,0.0,161.5715551948052,0.0,30.0,5.3857185064935065,3317602.6,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias secundarias hasta 2020,1
17-1-170670-6323606,ANTIOQUIA  ALCALDIA MUNICIPIO DE GOMEZ PLATA,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS URBANAS EN CONCRETO RIGIDO EN EL MUNICIPIO DE GOMEZ PLATA ANTIOQUIA,457916600.0,457405658.0,150151326.0,607556984.0,2017.0,2017-04-29,2017-06-21,90.0,2017-09-29,6323606,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-170670'},890204802,811030395,Antioquia,Gómez Plata,620.7212250768249,620.0286261533895,203.53513068019308,823.5637568335825,10.0,100.0,6.8892069572598835,5082285.088888889,-0.11157970687238718,-0.11157970687238682,0.3282673123383183,0.32826731233831813,0.1111111111111111,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
18-1-187784-7345228,VALLE DEL CAUCA  ALCALDIA MUNICIPIO DE EL DOVIO,VALLE DEL CAUCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y PAVIMENTACION DE VIAS URBANAS COSTADOS DEL PARQUE PRINCIPAL; CALLE 6 ENTRE CARRERAS 7 Y 8; CARRERA 8 ENTRE CALLES 6 Y 7  Y CARRERA 7 ENTRE CALLES 6 Y 7; DEL MUNICIPIO DE EL DOVIO; VALLE DEL CAUCA,628971925.0,628656600.0,0.0,628656600.0,2018.0,2018-04-25,2018-05-09,150.0,2018-10-09,7345228,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187784'},800255443,901174644,Valle del Cauca,El Dovio,805.0923081452354,804.6886880121652,0.0,804.6886880121652,0.0,150.0,5.364591253414435,4191044.0,-0.05013339824348904,-0.05013339824349076,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,2
13-1-105452-2093106,CUNDINAMARCA  ALCALDIA MUNICIPIO DE MADRID,CUNDINAMARCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y PAVIMENTACION DE LAS VIAS CARRERA 3C ENTRE CALLES 16 Y 16A; CALLE 16 Y CALLE 16A ENTRE CARRERAS 3B Y 3C EN EL BARRIO EL NOGAL DEL MUNICIPIO DE MADRID CUNDINAMARCA,225984538.0,225964948.0,0.0,225964948.0,2014.0,2014-01-02,2014-01-20,90.0,2014-04-20,2093106,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105452'},899999401-1,9006869905,Cundinamarca,Madrid,366.85801623376625,366.8262142857143,0.0,366.8262142857143,0.0,90.0,4.075846825396825,2510721.644444444,-0.00866873467246228,-0.00866873467245799,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
14-1-112854-2846966,ANTIOQUIA  ALCALDIA MUNICIPIO DE REMEDIOS,ANTIOQUIA,TYPE_4,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA CHORRO DE LAGRIMAS ¿ SANTA ANA; MUNICIPIO DE REMEDIOS; DEPARTAMENTO DEL ANTIOQUIA,270000000.0,269996517.0,0.0,269996517.0,2014.0,2014-04-22,2014-05-24,90.0,2014-08-24,2846966,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112854'},890984312,9001374988,Antioquia,Remedios,438.31168831168833,438.30603409090907,0.0,438.30603409090907,0.0,90.0,4.870067045454546,2999961.3,-0.001290000000009665,-0.00129,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
15-1-153517-6575012,HUILA  ALCALDIA MUNICIPIO DE TELLO,HUILA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",DE PAVIMENTO EN CONCRETO RIGIDO EN LAS VIAS URBANAS DEL MUNICPIO DE TELLO DEPARTAMENTO DEL HUILA,459257614.0,457785144.0,0.0,457785144.0,2016.0,2016-02-17,2016-11-01,90.0,2017-02-01,6575012,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-153517'},899999481-9,900938823,Huila,Tello,666.1168807246303,663.9811793373027,0.0,663.9811793373027,0.0,90.0,7.377568659303363,5086501.6,-0.3206196163358396,-0.3206196163358546,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
14-1-127069-3029136,META  ALCALDIA MUNICIPIO DE VILLAVICENCIO,META,TYPE_2,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE LA VIA CRA. 43 ENTRE LA CALLE 15 Y CALLE 27 SAN NICOLAS Y REHABILITACION DE LAS VIAS CALLE 37ª ENTRE ALFONSO LOPEZ Y AV. DEL LLANO Y CRAS. 25; 26 Y 28 ENTRE CALLE 35 Y CALLE 37B BARRIO SAN ISIDRO EN EL MUNICIPIO DE VILLAVICENCIO,1948757644.0,1948757644.0,0.0,1948757644.0,2014.0,2014-11-25,2014-12-04,150.0,2015-05-04,3029136,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127069'},892099324,900791380,Meta,Villavicencio,3163.5676038961037,3163.5676038961037,0.0,3163.5676038961037,0.0,150.0,21.09045069264069,12991717.626666667,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ORINOQUIA,Vias secundarias hasta 2020,3
13-1-106050-2514429,CUNDINAMARCA  ALCALDIA MUNICIPIO DE EL ROSAL,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION Y MANTENIMIENTO DE LA VIA EL ROSAL ¿ SUBACHOQUE SECTOR PARQUE PRINCIPAL MUNICIPIO DE EL ROSAL AL LIMITE CON EL MUNICIPIO DE SUBACHOQUE DEPARTAMENTO DE CUNDINAMARCA,1000000000.0,999994609.0,0.0,999994609.0,2014.0,2014-03-26,2014-03-26,180.0,2014-09-26,2514429,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-106050'},832002318,9007102561,Bogotá D.C.,El Rosal,1623.3766233766235,1623.3678717532468,0.0,1623.3678717532468,0.0,180.0,9.01871039862915,5555525.605555556,-0.0005390999999992345,-0.0005390999999999999,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
15-1-150038-4224101,BOYACA  ALCALDIA MUNICIPIO DE TURMEQUE,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; REHABILITACION Y MANTENIMIENTO DE LA MALLA VIAL URBANA Y CONSTRUCCION DE PARQUE LINEAL DEL MUNICIPIO DE TURMEQUE,1444350000.0,1444349920.0,0.0,1444349920.0,2015.0,2015-11-20,2015-12-03,90.0,2016-03-03,4224101,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-150038'},890981138-5,9006076333,Boyacá,Turmequé,2241.5612632885855,2241.561139132459,0.0,2241.561139132459,0.0,90.0,24.906234879249546,16048332.444444444,-5.5388236899566865e-06,-5.538823692318344e-06,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
18-1-188266-7653639,CUNDINAMARCA  ALCALDIA MUNICIPIO DE PACHO,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA SECUNDARIA QUE COMUNICA DESDE EL CASCO URBANO CON EL MUNICIPIO DE SUPATA EN EL SECTOR ALTO DE LA CABANA DEL MUNICIPIO DE PACHO CUNDINAMARCA SEGUN CONVENIO ICCU N° 819 DE 2017,500000000.0,499329363.0,0.0,499329363.0,2018.0,2018-05-04,2018-05-11,150.0,2018-10-11,7653639,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188266'},800028461-6,901175280,Cundinamarca,Pacho,640.0065536671095,639.1481295168462,0.0,639.1481295168462,26.0,176.0,4.260987530112308,3328862.42,-0.13412740000000298,-0.1341274,0.0,0.0,0.17333333333333334,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
19-1-199587-9622851,CUNDINAMARCA  ALCALDIA MUNICIPIO DE LA VEGA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE OBRAS DE MEJORAMIENTO DE LAS VIAS URBANAS CARRERA 1C ENTRE LA CALLE 24 Y LA CARRERA 1D Y CALLE 23B ENTRE CARRERA 1C Y VIA DEPARTAMENTAL LA VEGA-SUPATA SEGUN CONVENIO ICCU NO. 741-2018 Y EL MEJORAMIENTO URBANO DE LA CALLE 23B DE LA CARRERA 2ª A LA CARRERA 2ª EN EL BARRIO LOS OCOBOS DEL MUNICIPIO DE LA VEGA CUNDINAMARCA SEGUN CONVENIO ICCU NO. 656-2018,362000000.0,362000000.0,0.0,362000000.0,2019.0,2019-04-02,2019-05-23,120.0,2019-09-23,9622851,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199587'},800128428-1,900711797,Bogotá D.C.,La Vega,437.13682624173424,437.13682624173424,0.0,437.13682624173424,0.0,120.0,3.6428068853477855,3016666.6666666665,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
14-1-125208-2873896,CALDAS  INSTITUTO DE VALORIZACION DE MANIZALES,CALDAS,TYPE_2,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",RECONSTRUCCION DE PAVIMENTOS SOBRE ALGUNAS VIAS DE LA COMUNA PALOGRANDE DE LA CIUDAD DE MANIZALES,560120264.0,550574219.0,0.0,550574219.0,2014.0,2014-10-24,2014-10-24,60.0,2014-12-24,2873896,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125208'},No Definido,7537989,Quindío,Manizales,909.2861428571429,893.7893165584416,0.0,893.7893165584416,10.0,70.0,14.89648860930736,9176236.983333332,-1.7042848855045183,-1.7042848855045172,0.0,0.0,0.16666666666666666,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
14-1-115658-2623133,CAUCA  GOBERNACION,CAUCA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO FLEXIBLE VIA TIMBIO ¿ PAISPAMBA MUNICIPIO DE SOTARA - CAUCA;  SEGUNDA ETAPA,14447433418.0,14057353079.0,0.0,14057353079.0,2014.0,2014-07-28,2014-08-05,300.0,2015-06-05,2623133,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-115658'},No Definido,000008001862282,Bogotá D.C.,Popayán,23453.62567857143,22820.378375,0.0,22820.378375,0.0,300.0,76.06792791666666,46857843.596666664,-2.6999974854634066,-2.6999974854634075,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias secundarias hasta 2020,4
14-1-126035-3024097,ANTIOQUIA  ALCALDIA MUNICIPIO DE GUARNE,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTOS FLEXIBLES; RIGIDOS; OBRAS COMPLEMENTARIAS Y VIAS CONEXAS SEGUNDA ETAPA ALTO DE LA VIRGEN DEL MUNICIPIO DE GUARNE¿.,470000000.0,467674691.0,39800023.0,507474714.0,2014.0,2014-11-14,2014-12-10,90.0,2015-05-09,3024097,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-126035'},No Definido,8110067798,Antioquia,Guarne,762.987012987013,759.2121607142857,64.61042694805195,823.8225876623377,60.0,150.0,8.435690674603174,5196385.455555555,-0.4947465957446901,-0.49474659574468083,0.08510193894584729,0.08510193894584737,0.6666666666666666,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
17-1-176157-6324549,NARINO  ALCALDIA MUNICIPIO DE CONTADERO,NARIÑO,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION PAVIMENTO RIGIDO VIAS URBANAS MUNICIPIO DE EL CONTADERO; DEPARTAMENTO DE NARINO,660269178.0,660145242.0,0.0,660145242.0,2017.0,2017-08-18,2017-08-18,150.0,2018-03-18,6324549,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-176157'},800099064,98385361,Nariño,Contadero,895.0168940122026,894.8488946303257,0.0,894.8488946303257,60.0,210.0,5.965659297535505,4400968.28,-0.01877052634433678,-0.018770526344332857,0.0,0.0,0.4,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,2
19-1-198663-8386907,BOYACA  ALCALDIA MUNICIPIO DE SAMACA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO FLEXIBLE EN VIAS URBANAS DEL BARRIO CENTRO EN EL MUNICIPIO DE SAMACA; BOYACA; (PROYECTO APROBADO CON RECURSOS DEL SGR).;,956315166.0,956297242.0,0.0,956297242.0,2019.0,2019-03-26,2019-03-27,150.0,2019-08-27,8386907,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198663'},800016757,901264184,Boyacá,Samacá,1154.8082225195503,1154.78657820885,0.0,1154.78657820885,0.0,150.0,7.698577188059,6375314.946666666,-0.0018742775015182715,-0.0018742775015240113,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
14-1-115629-3657008,PUTUMAYO  ALCALDIA MUNICIPIO DE VILLAGARZON,PUTUMAYO,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA VIA VILLAGARZON ¿ KOFANIA DEL MUNICIPIO DE VILLAGARZON; DEPARTAMENTO DEL PUTUMAYO.,342675000.0,342588935.0,0.0,342588935.0,2014.0,2014-07-15,2014-08-11,120.0,2014-12-11,3657008,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-115629'},800054249,80099158,Putumayo,Villa GarzónVilla Amazonica,556.2905844155844,556.1508685064935,0.0,556.1508685064935,0.0,120.0,4.634590570887445,2854907.7916666665,-0.025115634347413884,-0.02511563434741373,0.0,0.0,0.0,MUNICIPALITY,AMAZONIA,Vias secundarias hasta 2020,1
14-1-121860-3763818,NORTE DE SANTANDER  GOBERNACION,NORTE DE SANTANDER,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO VIA LA DON JUANA CHINACOTA; MUNICIPIO DE CHINACOTA; DEPARTAMENTO NORTE DE SANTANDER,28320966293.0,28320966293.0,14143519413.0,42464485706.0,2014.0,2014-08-22,2014-08-29,420.0,2016-09-29,3763818,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121860'},800103927,9007613281,Norte De Santander,San José de Cúcuta,45975.594631493506,45975.594631493506,22960.25878733766,68935.85341883118,330.0,750.0,109.46570150355596,67430872.12619048,0.0,0.0,0.4994010185484316,0.4994010185484318,0.7857142857142857,DEPARTMENT_GOVERNMENT,ANDINA,Vias secundarias hasta 2020,4
14-1-117505-3098480,ANTIOQUIA  ALCALDIA MUNICIPIO DE SONSON,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA SONSON ¿ ALTO DE LA SABANA; MUNICIPIO DE SONSON; DEPARTAMENTO DE ANTIOQUIA,450000000.0,450000000.0,0.0,450000000.0,2014.0,2014-06-12,2014-07-07,120.0,2014-11-07,3098480,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117505'},800029826-5,716313469,Antioquia,Sonsón,730.5194805194806,730.5194805194806,0.0,730.5194805194806,0.0,120.0,6.087662337662338,3750000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
15-1-137511-3666348,CUNDINAMARCA  ALCALDIA MUNICIPIO DE TOCANCIPA,CUNDINAMARCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ADECUACION; MANTENIMIENTO; MEJORAMIENTO Y REHABILITACION DE LAS VIAS Y ESPACIO PUBLICO EN LA URBANIZACION NUEVO MILENIO DEL MUNICIPIO DE TOCANCIPA,685185089.0,685170270.0,0.0,685170270.0,2015.0,2015-06-16,2015-06-16,90.0,2015-12-16,3666348,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-137511'},800093439-1,9008579007,Cundinamarca,Tocancipá,1063.3740808566772,1063.3510824862265,0.0,1063.3510824862265,95.0,185.0,11.81501202762474,7613003.0,-0.002162773276570968,-0.0021627732765795785,0.0,0.0,1.0555555555555556,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
17-1-184234-7210161,BOYACA  ALCALDIA MUNICIPIO DE ZETAQUIRA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION Y REHABILITACION VIAS URBANAS DE LA CALLE TERCERA ENTRE CARRERA CUARTA Y QUINTA MUNICIPIO DE ZETAQUIRA BOYACA,449088220.0,448888642.0,86048016.0,534936658.0,2018.0,2018-01-26,2018-02-10,120.0,2018-06-10,7210161,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-184234'},891802106,901150957,Boyacá,Zetaquira,574.8388079493934,574.5833454934578,110.14258834010461,684.7259338335624,0.0,120.0,4.788194545778816,3740738.683333333,-0.04444071144863649,-0.04444071144863252,0.19169123018265186,0.1916912301826518,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
14-1-112878-2425282,NARINO  ALCALDIA MUNICIPIO DE EL TABLON,NARIÑO,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA LA VICTORIA ¿ APONTE EN EL MUNICIPIO DE EL TABLON DEL DEPARTAMENTO DE NARINO,449978607.0,449878520.0,0.0,449878520.0,2014.0,2014-04-10,2014-04-25,90.0,2014-09-25,2425282,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112878'},800099080,12998133,Nariño,El Tablón de Gómez,730.4847516233766,730.3222727272728,0.0,730.3222727272728,60.0,150.0,8.11469191919192,4998650.222222222,-0.02224261296936773,-0.02224261296937612,0.0,0.0,0.6666666666666666,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,2
18-21-4512-8355683,No Definido,NO DEFINIDO,No Definido,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE ADOQUINAMIENTO Y SISTEMA DE EVACUACION DE AGUAS  LLUVIAS  CALLE  ENTRE URBANIZACION SAN FELIPE Y BARRIO PUERTA DEL SOL; DEL MUNICIPIO DE TUMACO DEPARTAMENTO DE NARINO,769780182.0,769777179.0,0.0,769777179.0,2018.0,2018-09-14,2018-10-10,120.0,2019-02-07,8355683,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4512'},No Definido,9012145972,Nariño,No Definido,985.3287227261208,985.3248788467594,0.0,985.3248788467594,0.0,120.0,8.211040657056328,6414809.825,-0.0003901113681901845,-0.0003901113681827678,0.0,0.0,0.0,No Definido,OTRA,Vias secundarias hasta 2020,2
